aqi,temperature,humidity,pm2_5,pm10,timestamp,dataSource,_id,location,__v,location.latitude,location.longitude
89,30.6,54.1,30,30,2026-03-18 06:12:35.257000+00:00,real,,,,,
89,30.6,54.3,30,30,2026-03-18 06:12:40.191000+00:00,real,,,,,
89,30.6,53.8,30,30,2026-03-18 06:12:45.505000+00:00,real,,,,,
89,30.6,53.7,30,30,2026-03-18 06:12:50.189000+00:00,real,,,,,
89,30.6,53.9,30,30,2026-03-18 06:12:55.311000+00:00,real,,,,,
89,30.7,54.4,30,30,2026-03-18 06:13:00.453000+00:00,real,,,,,
89,30.7,55.4,30,30,2026-03-18 06:13:05.238000+00:00,real,,,,,
89,30.7,56.1,30,30,2026-03-18 06:13:10.261000+00:00,real,,,,,
89,30.8,56.1,30,30,2026-03-18 06:13:15.178000+00:00,real,,,,,
89,30.7,55.7,30,34,2026-03-18 06:13:20.516000+00:00,real,,,,,
89,30.8,55.0,30,34,2026-03-18 06:13:25.204000+00:00,real,,,,,
89,30.8,53.2,30,34,2026-03-18 06:13:30.128000+00:00,real,,,,,
89,30.8,53.1,30,34,2026-03-18 06:13:35.341000+00:00,real,,,,,
89,30.8,53.7,30,34,2026-03-18 06:13:40.220000+00:00,real,,,,,
89,30.8,54.2,30,34,2026-03-18 06:13:45.317000+00:00,real,,,,,
89,30.8,54.7,30,34,2026-03-18 06:13:50.194000+00:00,real,,,,,
89,30.8,54.7,30,34,2026-03-18 06:13:55.461000+00:00,real,,,,,
89,30.8,54.7,30,34,2026-03-18 06:14:00.456000+00:00,real,,,,,
89,30.9,55.1,30,34,2026-03-18 06:14:05.143000+00:00,real,,,,,
89,30.9,54.7,30,34,2026-03-18 06:14:10.275000+00:00,real,,,,,
89,30.9,55.3,30,34,2026-03-18 06:14:15.273000+00:00,real,,,,,
89,30.9,54.9,30,34,2026-03-18 06:14:20.096000+00:00,real,,,,,
89,30.9,54.9,30,34,2026-03-18 06:14:25.233000+00:00,real,,,,,
89,30.9,55.9,30,34,2026-03-18 06:14:32.737000+00:00,real,,,,,
89,31.0,56.8,30,34,2026-03-18 06:14:35.465000+00:00,real,,,,,
89,31.0,56.0,30,34,2026-03-18 06:14:40.164000+00:00,real,,,,,
89,31.0,55.4,30,34,2026-03-18 06:14:45.318000+00:00,real,,,,,
89,31.0,55.5,30,34,2026-03-18 06:14:50.415000+00:00,real,,,,,
89,31.0,55.7,30,34,2026-03-18 06:14:55.581000+00:00,real,,,,,
89,31.0,55.6,30,34,2026-03-18 06:15:00.247000+00:00,real,,,,,
89,31.0,55.3,30,34,2026-03-18 06:15:05.146000+00:00,real,,,,,
97,31.1,55.3,34,37,2026-03-18 06:15:10.534000+00:00,real,,,,,
97,31.1,54.9,34,36,2026-03-18 06:15:15.185000+00:00,real,,,,,
97,31.1,54.6,34,36,2026-03-18 06:15:20.098000+00:00,real,,,,,
97,31.1,53.5,34,36,2026-03-18 06:15:25.275000+00:00,real,,,,,
97,31.1,53.1,34,36,2026-03-18 06:15:30.438000+00:00,real,,,,,
97,31.1,53.1,34,36,2026-03-18 06:15:35.508000+00:00,real,,,,,
97,31.1,53.2,34,36,2026-03-18 06:15:40.169000+00:00,real,,,,,
97,31.1,53.8,34,36,2026-03-18 06:15:45.539000+00:00,real,,,,,
97,31.1,53.9,34,36,2026-03-18 06:15:50.244000+00:00,real,,,,,
97,31.1,53.8,34,36,2026-03-18 06:15:55.122000+00:00,real,,,,,
97,31.1,53.7,34,36,2026-03-18 06:16:00.436000+00:00,real,,,,,
97,31.1,53.0,34,36,2026-03-18 06:16:05.172000+00:00,real,,,,,
97,31.2,53.9,34,36,2026-03-18 06:16:10.469000+00:00,real,,,,,
97,31.2,53.4,34,36,2026-03-18 06:16:15.182000+00:00,real,,,,,
97,31.2,53.5,34,36,2026-03-18 06:16:20.308000+00:00,real,,,,,
97,31.2,53.4,34,36,2026-03-18 06:16:25.440000+00:00,real,,,,,
97,31.2,53.7,34,36,2026-03-18 06:16:30.336000+00:00,real,,,,,
97,31.2,54.7,34,36,2026-03-18 06:16:35.476000+00:00,real,,,,,
97,31.2,55.2,34,36,2026-03-18 06:16:40.273000+00:00,real,,,,,
97,31.2,53.7,34,36,2026-03-18 06:16:45.550000+00:00,real,,,,,
97,31.2,54.9,34,36,2026-03-18 06:16:50.207000+00:00,real,,,,,
97,31.2,55.2,34,36,2026-03-18 06:16:55.343000+00:00,real,,,,,
97,31.2,55.2,34,36,2026-03-18 06:17:00.615000+00:00,real,,,,,
97,31.2,55.4,34,36,2026-03-18 06:17:05.404000+00:00,real,,,,,
97,31.2,56.0,34,36,2026-03-18 06:17:10.313000+00:00,real,,,,,
97,31.3,55.3,34,36,2026-03-18 06:17:15.193000+00:00,real,,,,,
97,31.3,54.0,34,36,2026-03-18 06:17:20.398000+00:00,real,,,,,
97,31.3,54.3,34,36,2026-03-18 06:17:25.222000+00:00,real,,,,,
97,31.3,54.2,34,36,2026-03-18 06:17:30.149000+00:00,real,,,,,
97,31.2,53.0,34,36,2026-03-18 06:17:35.505000+00:00,real,,,,,
97,31.2,53.0,34,36,2026-03-18 06:17:40.406000+00:00,real,,,,,
102,31.2,53.1,36,36,2026-03-18 06:17:45.095000+00:00,real,,,,,
102,31.2,53.2,36,36,2026-03-18 06:17:50.213000+00:00,real,,,,,
102,31.3,52.6,36,36,2026-03-18 06:17:55.541000+00:00,real,,,,,
102,31.3,53.1,36,36,2026-03-18 06:18:00.497000+00:00,real,,,,,
102,31.3,52.9,36,36,2026-03-18 06:18:05.160000+00:00,real,,,,,
102,31.3,53.8,36,36,2026-03-18 06:18:10.287000+00:00,real,,,,,
102,31.3,53.6,36,36,2026-03-18 06:18:15.541000+00:00,real,,,,,
102,31.3,52.9,36,36,2026-03-18 06:18:20.209000+00:00,real,,,,,
102,31.2,52.4,36,36,2026-03-18 06:18:25.238000+00:00,real,,,,,
102,31.2,52.1,36,36,2026-03-18 06:18:30.249000+00:00,real,,,,,
102,31.2,52.6,36,36,2026-03-18 06:18:35.331000+00:00,real,,,,,
102,31.1,52.3,36,36,2026-03-18 06:18:40.181000+00:00,real,,,,,
102,31.1,53.2,36,36,2026-03-18 06:18:45.111000+00:00,real,,,,,
102,31.1,54.9,36,36,2026-03-18 06:18:50.242000+00:00,real,,,,,
102,31.1,53.9,36,36,2026-03-18 06:18:55.344000+00:00,real,,,,,
102,31.0,53.5,36,36,2026-03-18 06:19:00.290000+00:00,real,,,,,
102,31.0,52.3,36,36,2026-03-18 06:19:05.245000+00:00,real,,,,,
102,31.0,52.5,36,36,2026-03-18 06:19:10.454000+00:00,real,,,,,
102,31.0,54.1,36,36,2026-03-18 06:19:15.201000+00:00,real,,,,,
102,31.0,53.7,36,36,2026-03-18 06:19:20.124000+00:00,real,,,,,
102,30.9,52.9,36,36,2026-03-18 06:19:25.740000+00:00,real,,,,,
102,31.0,54.1,36,36,2026-03-18 06:19:30.665000+00:00,real,,,,,
102,30.9,52.9,36,36,2026-03-18 06:19:35.287000+00:00,real,,,,,
102,30.9,52.7,36,36,2026-03-18 06:19:40.414000+00:00,real,,,,,
102,30.9,53.1,36,36,2026-03-18 06:19:45.237000+00:00,real,,,,,
102,30.9,53.7,36,36,2026-03-18 06:19:50.312000+00:00,real,,,,,
102,30.9,52.9,36,36,2026-03-18 06:19:55.138000+00:00,real,,,,,
102,30.9,53.0,36,36,2026-03-18 06:20:00.259000+00:00,real,,,,,
102,30.8,52.6,36,36,2026-03-18 06:20:05.375000+00:00,real,,,,,
102,30.9,52.9,36,36,2026-03-18 06:20:10.085000+00:00,real,,,,,
102,30.9,54.0,36,36,2026-03-18 06:20:15.209000+00:00,real,,,,,
102,30.8,54.2,36,39,2026-03-18 06:20:20.613000+00:00,real,,,,,
102,30.9,54.0,36,39,2026-03-18 06:20:25.356000+00:00,real,,,,,
102,30.9,54.1,36,39,2026-03-18 06:20:30.163000+00:00,real,,,,,
102,30.9,54.5,36,39,2026-03-18 06:20:35.393000+00:00,real,,,,,
102,30.9,54.9,36,39,2026-03-18 06:20:40.299000+00:00,real,,,,,
102,30.9,54.7,36,39,2026-03-18 06:20:52.734000+00:00,real,,,,,
102,30.9,53.4,36,39,2026-03-18 06:20:52.891000+00:00,real,,,,,
102,31.0,54.8,36,39,2026-03-18 06:20:55.146000+00:00,real,,,,,
102,31.0,54.8,36,39,2026-03-18 06:21:00.324000+00:00,real,,,,,
102,31.0,54.5,36,39,2026-03-18 06:21:05.183000+00:00,real,,,,,
102,31.0,54.4,36,39,2026-03-18 06:21:10.094000+00:00,real,,,,,
102,31.0,54.4,36,39,2026-03-18 06:21:15.239000+00:00,real,,,,,
102,31.0,54.5,36,39,2026-03-18 06:21:20.432000+00:00,real,,,,,
102,31.1,55.2,36,39,2026-03-18 06:21:25.463000+00:00,real,,,,,
102,31.1,55.2,36,39,2026-03-18 06:21:26.906000+00:00,real,,,,,
102,31.0,54.3,36,39,2026-03-18 06:21:28.940000+00:00,real,,,,,
102,31.0,54.3,36,39,2026-03-18 06:21:30.158000+00:00,real,,,,,
107,31.0,54.0,38,38,2026-03-18 06:21:35.501000+00:00,real,,,,,
107,31.0,54.0,38,38,2026-03-18 06:21:40.226000+00:00,real,,,,,
107,31.1,54.6,38,38,2026-03-18 06:21:45.311000+00:00,real,,,,,
107,31.1,53.6,38,38,2026-03-18 06:21:50.334000+00:00,real,,,,,
107,31.1,52.8,38,38,2026-03-18 06:21:55.148000+00:00,real,,,,,
107,31.0,52.0,38,38,2026-03-18 06:22:00.272000+00:00,real,,,,,
107,31.0,51.5,38,38,2026-03-18 06:22:05.178000+00:00,real,,,,,
107,30.9,52.0,38,38,2026-03-18 06:22:10.410000+00:00,real,,,,,
107,30.8,52.4,38,38,2026-03-18 06:22:15.218000+00:00,real,,,,,
107,30.8,52.8,38,38,2026-03-18 06:22:20.132000+00:00,real,,,,,
107,30.8,52.2,38,38,2026-03-18 06:22:25.266000+00:00,real,,,,,
107,30.8,53.0,38,38,2026-03-18 06:22:33.806000+00:00,real,,,,,
107,30.8,53.4,38,38,2026-03-18 06:22:35.504000+00:00,real,,,,,
107,30.8,53.9,38,38,2026-03-18 06:22:40.211000+00:00,real,,,,,
107,30.8,54.2,38,38,2026-03-18 06:22:45.115000+00:00,real,,,,,
107,30.8,54.3,38,38,2026-03-18 06:22:50.385000+00:00,real,,,,,
107,30.8,53.5,38,38,2026-03-18 06:22:55.271000+00:00,real,,,,,
107,30.8,54.2,38,38,2026-03-18 06:23:00.277000+00:00,real,,,,,
107,30.8,53.9,38,38,2026-03-18 06:23:05.592000+00:00,real,,,,,
107,30.8,53.5,38,38,2026-03-18 06:23:10.308000+00:00,real,,,,,
107,30.8,53.4,38,38,2026-03-18 06:23:15.224000+00:00,real,,,,,
107,30.8,54.4,38,38,2026-03-18 06:23:20.139000+00:00,real,,,,,
107,30.8,54.1,38,38,2026-03-18 06:23:25.534000+00:00,real,,,,,
99,30.9,53.3,35,36,2026-03-18 06:23:30.424000+00:00,real,,,,,
99,30.9,54.7,35,36,2026-03-18 06:23:35.092000+00:00,real,,,,,
97,30.9,54.0,34,35,2026-03-18 06:23:40.409000+00:00,real,,,,,
97,31.0,53.7,34,35,2026-03-18 06:23:45.365000+00:00,real,,,,,
97,31.0,53.6,34,35,2026-03-18 06:23:50.251000+00:00,real,,,,,
97,30.9,53.4,34,35,2026-03-18 06:23:55.162000+00:00,real,,,,,
97,31.0,52.9,34,35,2026-03-18 06:24:00.478000+00:00,real,,,,,
97,31.0,53.1,34,35,2026-03-18 06:24:05.261000+00:00,real,,,,,
97,30.9,52.6,34,35,2026-03-18 06:24:10.109000+00:00,real,,,,,
97,31.0,52.4,34,35,2026-03-18 06:24:15.227000+00:00,real,,,,,
97,31.0,61.7,34,35,2026-03-18 06:24:20.158000+00:00,real,,,,,
97,31.0,62.7,34,35,2026-03-18 06:24:25.507000+00:00,real,,,,,
97,31.1,64.4,34,35,2026-03-18 06:24:30.175000+00:00,real,,,,,
97,31.2,63.8,34,35,2026-03-18 06:24:35.095000+00:00,real,,,,,
97,31.2,62.9,34,35,2026-03-18 06:24:40.239000+00:00,real,,,,,
97,31.3,65.0,34,35,2026-03-18 06:24:45.138000+00:00,real,,,,,
97,31.4,62.2,34,35,2026-03-18 06:24:50.251000+00:00,real,,,,,
97,31.5,61.9,34,35,2026-03-18 06:24:55.877000+00:00,real,,,,,
97,31.5,61.1,34,35,2026-03-18 06:25:00.130000+00:00,real,,,,,
97,31.6,60.5,34,35,2026-03-18 06:25:05.219000+00:00,real,,,,,
97,31.6,57.4,34,35,2026-03-18 06:25:10.121000+00:00,real,,,,,
97,31.7,54.5,34,35,2026-03-18 06:25:15.459000+00:00,real,,,,,
97,31.7,53.3,34,35,2026-03-18 06:25:20.151000+00:00,real,,,,,
97,31.7,52.8,34,35,2026-03-18 06:25:25.270000+00:00,real,,,,,
97,31.7,52.5,34,35,2026-03-18 06:25:30.387000+00:00,real,,,,,
97,31.7,52.3,34,35,2026-03-18 06:25:35.711000+00:00,real,,,,,
97,31.7,52.2,34,35,2026-03-18 06:25:40.288000+00:00,real,,,,,
97,31.7,52.2,34,35,2026-03-18 06:25:45.139000+00:00,real,,,,,
97,31.6,51.8,34,35,2026-03-18 06:25:50.338000+00:00,real,,,,,
97,31.7,51.8,34,35,2026-03-18 06:25:55.170000+00:00,real,,,,,
102,31.6,54.2,36,36,2026-03-18 06:26:00.307000+00:00,real,,,,,
102,31.6,55.6,36,36,2026-03-18 06:26:05.262000+00:00,real,,,,,
102,31.6,53.5,36,36,2026-03-18 06:26:10.341000+00:00,real,,,,,
102,31.6,53.8,36,36,2026-03-18 06:26:20.162000+00:00,real,,,,,
102,31.6,52.3,36,36,2026-03-18 06:26:25.510000+00:00,real,,,,,
102,31.6,51.2,36,36,2026-03-18 06:26:30.209000+00:00,real,,,,,
102,31.6,51.1,36,36,2026-03-18 06:26:35.123000+00:00,real,,,,,
102,31.6,51.3,36,36,2026-03-18 06:26:40.248000+00:00,real,,,,,
102,31.5,51.8,36,36,2026-03-18 06:26:45.151000+00:00,real,,,,,
102,31.5,51.4,36,36,2026-03-18 06:26:50.471000+00:00,real,,,,,
102,31.5,51.7,36,36,2026-03-18 06:26:55.174000+00:00,real,,,,,
102,31.5,52.0,36,36,2026-03-18 06:27:00.574000+00:00,real,,,,,
102,31.5,51.3,36,36,2026-03-18 06:27:06.443000+00:00,real,,,,,
102,31.5,50.5,36,36,2026-03-18 06:27:11.347000+00:00,real,,,,,
102,31.5,50.1,36,36,2026-03-18 06:39:15.591000+00:00,real,,,,,
97,32.0,52.0,34,34,2026-03-18 06:39:54.846000+00:00,real,,,,,
97,32.0,50.2,34,34,2026-03-18 06:39:59.946000+00:00,real,,,,,
97,31.9,50.1,34,34,2026-03-18 06:40:05.077000+00:00,real,,,,,
97,32.0,50.0,34,34,2026-03-18 06:40:09.777000+00:00,real,,,,,
97,31.9,50.1,34,34,2026-03-18 06:40:14.897000+00:00,real,,,,,
97,31.9,50.2,34,34,2026-03-18 06:40:20.033000+00:00,real,,,,,
97,31.9,50.7,34,34,2026-03-18 06:40:25.085000+00:00,real,,,,,
91,32.0,50.5,31,34,2026-03-18 06:40:29.862000+00:00,real,,,,,
91,32.0,53.6,31,34,2026-03-18 06:40:34.766000+00:00,real,,,,,
93,32.0,53.6,32,34,2026-03-18 06:40:39.990000+00:00,real,,,,,
93,32.1,53.9,32,34,2026-03-18 06:40:44.882000+00:00,real,,,,,
93,32.2,52.8,32,34,2026-03-18 06:40:49.928000+00:00,real,,,,,
93,32.3,53.0,32,34,2026-03-18 06:40:54.835000+00:00,real,,,,,
93,32.3,53.8,32,34,2026-03-18 06:41:00.088000+00:00,real,,,,,
93,32.4,54.5,32,34,2026-03-18 06:41:04.872000+00:00,real,,,,,
93,32.5,57.1,32,34,2026-03-18 06:41:09.889000+00:00,real,,,,,
93,32.5,56.7,32,34,2026-03-18 06:41:15.117000+00:00,real,,,,,
93,32.5,55.2,32,34,2026-03-18 06:41:19.888000+00:00,real,,,,,
93,32.6,54.3,32,34,2026-03-18 06:41:24.942000+00:00,real,,,,,
93,32.6,54.8,32,34,2026-03-18 06:41:29.884000+00:00,real,,,,,
93,32.7,53.6,32,34,2026-03-18 06:41:35.075000+00:00,real,,,,,
93,32.7,52.5,32,34,2026-03-18 06:41:40.119000+00:00,real,,,,,
93,32.7,53.7,32,34,2026-03-18 06:41:44.808000+00:00,real,,,,,
93,32.7,54.8,32,34,2026-03-18 06:41:49.933000+00:00,real,,,,,
93,32.7,55.2,32,34,2026-03-18 06:41:55.475000+00:00,real,,,,,
93,32.8,54.8,32,34,2026-03-18 06:41:59.748000+00:00,real,,,,,
93,32.8,55.7,32,34,2026-03-18 06:42:04.881000+00:00,real,,,,,
93,32.9,54.9,32,34,2026-03-18 06:42:10.003000+00:00,real,,,,,
93,32.9,54.6,32,34,2026-03-18 06:42:14.989000+00:00,real,,,,,
93,32.9,55.4,32,34,2026-03-18 06:42:19.831000+00:00,real,,,,,
93,32.9,54.2,32,34,2026-03-18 06:42:24.998000+00:00,real,,,,,
93,33.0,54.8,32,34,2026-03-18 06:42:30.077000+00:00,real,,,,,
93,33.0,55.8,32,34,2026-03-18 06:42:35.183000+00:00,real,,,,,
93,33.0,55.2,32,34,2026-03-18 06:42:40.090000+00:00,real,,,,,
93,33.0,54.1,32,34,2026-03-18 06:42:44.811000+00:00,real,,,,,
93,33.0,53.3,32,34,2026-03-18 06:42:50.156000+00:00,real,,,,,
93,33.1,52.1,32,34,2026-03-18 06:42:54.869000+00:00,real,,,,,
93,33.1,50.0,32,34,2026-03-18 06:42:59.760000+00:00,real,,,,,
93,33.1,50.1,32,34,2026-03-18 06:43:04.925000+00:00,real,,,,,
89,33.2,50.8,30,31,2026-03-18 06:43:09.888000+00:00,real,,,,,
89,33.2,50.9,30,31,2026-03-18 06:43:14.987000+00:00,real,,,,,
89,33.2,50.6,30,31,2026-03-18 06:43:19.832000+00:00,real,,,,,
89,33.1,49.9,30,31,2026-03-18 06:43:25.195000+00:00,real,,,,,
89,33.1,50.4,30,31,2026-03-18 06:43:29.907000+00:00,real,,,,,
89,33.1,50.4,30,31,2026-03-18 06:43:34.783000+00:00,real,,,,,
89,33.0,50.8,30,31,2026-03-18 06:43:39.905000+00:00,real,,,,,
89,33.1,50.6,30,31,2026-03-18 06:43:44.854000+00:00,real,,,,,
89,33.1,49.7,30,31,2026-03-18 06:43:49.944000+00:00,real,,,,,
89,33.1,48.7,30,31,2026-03-18 06:43:54.854000+00:00,real,,,,,
89,33.2,49.4,30,31,2026-03-18 06:44:00.188000+00:00,real,,,,,
89,33.2,50.5,30,31,2026-03-18 06:44:04.933000+00:00,real,,,,,
89,33.2,50.9,30,31,2026-03-18 06:44:09.819000+00:00,real,,,,,
89,33.2,49.5,30,31,2026-03-18 06:44:14.930000+00:00,real,,,,,
89,33.3,50.3,30,31,2026-03-18 06:44:19.836000+00:00,real,,,,,
89,33.3,50.5,30,31,2026-03-18 06:44:24.757000+00:00,real,,,,,
89,33.3,51.9,30,31,2026-03-18 06:44:29.873000+00:00,real,,,,,
89,33.3,51.9,30,31,2026-03-18 06:44:34.894000+00:00,real,,,,,
89,33.4,51.1,30,31,2026-03-18 06:44:40.137000+00:00,real,,,,,
89,33.4,49.4,30,31,2026-03-18 06:44:44.877000+00:00,real,,,,,
89,33.4,50.4,30,31,2026-03-18 06:44:49.849000+00:00,real,,,,,
89,33.4,49.1,30,31,2026-03-18 06:44:55.004000+00:00,real,,,,,
89,33.4,48.5,30,31,2026-03-18 06:45:00.174000+00:00,real,,,,,
89,33.3,49.6,30,31,2026-03-18 06:45:04.894000+00:00,real,,,,,
89,33.2,51.5,30,31,2026-03-18 06:45:09.805000+00:00,real,,,,,
89,33.1,51.2,30,31,2026-03-18 06:45:14.955000+00:00,real,,,,,
89,33.1,51.4,30,31,2026-03-18 06:45:19.841000+00:00,real,,,,,
89,33.1,49.5,30,31,2026-03-18 06:45:24.754000+00:00,real,,,,,
89,33.0,50.4,30,31,2026-03-18 06:45:30.073000+00:00,real,,,,,
89,33.0,49.7,30,31,2026-03-18 06:45:35.055000+00:00,real,,,,,
89,32.9,48.8,30,31,2026-03-18 06:45:39.939000+00:00,real,,,,,
89,32.9,48.2,30,31,2026-03-18 06:45:44.870000+00:00,real,,,,,
89,32.8,48.3,30,31,2026-03-18 06:45:50.021000+00:00,real,,,,,
89,32.8,49.5,30,31,2026-03-18 06:45:54.870000+00:00,real,,,,,
89,32.8,49.1,30,31,2026-03-18 06:45:59.781000+00:00,real,,,,,
89,32.7,48.4,30,31,2026-03-18 06:46:04.993000+00:00,real,,,,,
89,32.7,50.5,30,31,2026-03-18 06:46:10.324000+00:00,real,,,,,
89,32.7,49.8,30,31,2026-03-18 06:46:15.009000+00:00,real,,,,,
89,32.6,50.9,30,31,2026-03-18 06:46:19.846000+00:00,real,,,,,
89,32.7,50.6,30,31,2026-03-18 06:46:24.975000+00:00,real,,,,,
89,32.6,50.6,30,31,2026-03-18 06:46:30.117000+00:00,real,,,,,
89,32.5,49.6,30,31,2026-03-18 06:46:34.822000+00:00,real,,,,,
89,32.5,49.7,30,31,2026-03-18 06:46:40.115000+00:00,real,,,,,
89,32.5,48.9,30,31,2026-03-18 06:46:50.033000+00:00,real,,,,,
89,32.5,49.9,30,31,2026-03-18 06:46:54.861000+00:00,real,,,,,
89,32.4,48.8,30,31,2026-03-18 06:46:59.842000+00:00,real,,,,,
89,32.4,48.7,30,31,2026-03-18 06:47:05.174000+00:00,real,,,,,
89,32.4,51.0,30,31,2026-03-18 06:47:10.021000+00:00,real,,,,,
89,32.4,52.5,30,31,2026-03-18 06:47:14.940000+00:00,real,,,,,
89,32.4,55.1,30,31,2026-03-18 06:47:19.879000+00:00,real,,,,,
89,32.4,53.4,30,31,2026-03-18 06:47:25.063000+00:00,real,,,,,
89,32.3,53.7,30,31,2026-03-18 06:47:29.884000+00:00,real,,,,,
89,32.3,55.1,30,31,2026-03-18 06:47:34.799000+00:00,real,,,,,
89,32.3,54.8,30,31,2026-03-18 06:47:40.166000+00:00,real,,,,,
89,32.3,52.7,30,31,2026-03-18 06:47:44.857000+00:00,real,,,,,
89,32.3,53.0,30,31,2026-03-18 06:47:49.753000+00:00,real,,,,,
89,32.3,51.8,30,31,2026-03-18 06:47:54.874000+00:00,real,,,,,
95,32.3,52.1,33,34,2026-03-18 06:47:59.890000+00:00,real,,,,,
97,32.2,52.0,34,34,2026-03-18 06:48:09.836000+00:00,real,,,,,
97,32.2,51.6,34,34,2026-03-18 06:48:15.149000+00:00,real,,,,,
97,32.1,51.7,34,34,2026-03-18 06:48:20.051000+00:00,real,,,,,
97,32.1,50.4,34,34,2026-03-18 06:48:24.776000+00:00,real,,,,,
97,32.0,50.7,34,34,2026-03-18 06:48:29.906000+00:00,real,,,,,
97,32.0,51.7,34,34,2026-03-18 06:48:35.315000+00:00,real,,,,,
97,32.0,52.6,34,34,2026-03-18 06:48:39.989000+00:00,real,,,,,
97,32.0,52.0,34,34,2026-03-18 06:48:44.866000+00:00,real,,,,,
97,32.0,50.6,34,34,2026-03-18 06:48:49.755000+00:00,real,,,,,
97,31.9,50.0,34,34,2026-03-18 06:48:54.980000+00:00,real,,,,,
97,31.8,49.5,34,34,2026-03-18 06:48:59.791000+00:00,real,,,,,
97,31.8,49.6,34,34,2026-03-18 06:49:04.917000+00:00,real,,,,,
97,31.8,49.5,34,34,2026-03-18 06:49:09.899000+00:00,real,,,,,
97,31.8,49.8,34,34,2026-03-18 06:49:15.181000+00:00,real,,,,,
97,31.8,49.8,34,34,2026-03-18 06:49:19.900000+00:00,real,,,,,
97,31.7,49.3,34,34,2026-03-18 06:49:24.774000+00:00,real,,,,,
97,31.7,48.9,34,34,2026-03-18 06:49:29.997000+00:00,real,,,,,
97,31.6,48.7,34,34,2026-03-18 06:49:35.016000+00:00,real,,,,,
97,31.6,48.9,34,34,2026-03-18 06:49:39.939000+00:00,real,,,,,
97,31.6,49.2,34,34,2026-03-18 06:49:44.858000+00:00,real,,,,,
97,31.5,49.5,34,34,2026-03-18 06:49:50.195000+00:00,real,,,,,
97,31.5,49.4,34,34,2026-03-18 06:49:54.881000+00:00,real,,,,,
97,31.5,49.3,34,34,2026-03-18 06:49:59.799000+00:00,real,,,,,
97,31.5,49.0,34,34,2026-03-18 06:50:04.920000+00:00,real,,,,,
97,31.5,48.7,34,34,2026-03-18 06:50:10.126000+00:00,real,,,,,
97,31.4,48.8,34,34,2026-03-18 06:50:14.959000+00:00,real,,,,,
97,31.4,48.7,34,34,2026-03-18 06:50:19.890000+00:00,real,,,,,
97,31.4,48.9,34,34,2026-03-18 06:50:24.824000+00:00,real,,,,,
97,31.4,48.9,34,34,2026-03-18 06:50:30.207000+00:00,real,,,,,
97,31.4,48.8,34,34,2026-03-18 06:50:35.238000+00:00,real,,,,,
97,31.4,49.1,34,34,2026-03-18 06:50:39.934000+00:00,real,,,,,
97,31.4,49.0,34,34,2026-03-18 06:50:44.873000+00:00,real,,,,,
89,31.4,49.1,30,31,2026-03-18 06:50:49.973000+00:00,real,,,,,
89,31.4,49.0,30,31,2026-03-18 06:50:54.889000+00:00,real,,,,,
89,31.3,48.6,30,31,2026-03-18 06:51:00.217000+00:00,real,,,,,
89,31.3,48.4,30,31,2026-03-18 06:51:04.950000+00:00,real,,,,,
89,31.3,48.9,30,31,2026-03-18 06:51:09.836000+00:00,real,,,,,
89,31.2,49.0,30,31,2026-03-18 06:51:14.796000+00:00,real,,,,,
89,31.2,49.0,30,31,2026-03-18 06:51:20.093000+00:00,real,,,,,
89,31.2,48.5,30,31,2026-03-18 06:51:24.812000+00:00,real,,,,,
89,31.2,48.6,30,31,2026-03-18 06:51:29.908000+00:00,real,,,,,
89,31.2,48.6,30,31,2026-03-18 06:51:35.061000+00:00,real,,,,,
89,31.2,49.0,30,31,2026-03-18 06:51:39.971000+00:00,real,,,,,
89,31.2,49.3,30,31,2026-03-18 06:51:44.857000+00:00,real,,,,,
89,31.2,49.2,30,31,2026-03-18 06:51:49.775000+00:00,real,,,,,
89,31.2,49.8,30,31,2026-03-18 06:51:54.934000+00:00,real,,,,,
89,31.2,49.5,30,31,2026-03-18 06:52:00.216000+00:00,real,,,,,
89,31.2,47.9,30,31,2026-03-18 06:52:05.051000+00:00,real,,,,,
89,31.2,49.3,30,31,2026-03-18 06:52:09.841000+00:00,real,,,,,
89,31.3,49.6,30,31,2026-03-18 06:52:15.192000+00:00,real,,,,,
89,31.3,50.1,30,31,2026-03-18 06:52:19.900000+00:00,real,,,,,
89,31.3,50.2,30,31,2026-03-18 06:52:24.792000+00:00,real,,,,,
89,31.2,49.1,30,31,2026-03-18 06:52:29.920000+00:00,real,,,,,
89,31.2,49.4,30,31,2026-03-18 06:52:34.850000+00:00,real,,,,,
89,31.2,50.2,30,31,2026-03-18 06:52:39.956000+00:00,real,,,,,
89,31.2,50.7,30,31,2026-03-18 06:52:44.863000+00:00,real,,,,,
89,31.3,50.8,30,31,2026-03-18 06:52:50.214000+00:00,real,,,,,
89,31.3,50.6,30,31,2026-03-18 06:52:55.132000+00:00,real,,,,,
89,31.3,49.7,30,31,2026-03-18 06:52:59.814000+00:00,real,,,,,
89,31.3,49.5,30,31,2026-03-18 06:53:04.947000+00:00,real,,,,,
89,31.3,49.7,30,31,2026-03-18 06:53:10.070000+00:00,real,,,,,
89,31.3,50.3,30,31,2026-03-18 06:53:15.005000+00:00,real,,,,,
89,31.4,50.9,30,31,2026-03-18 06:53:19.887000+00:00,real,,,,,
89,31.4,50.5,30,31,2026-03-18 06:53:25.219000+00:00,real,,,,,
89,31.4,50.8,30,31,2026-03-18 06:53:30.372000+00:00,real,,,,,
